002971	其他化学制品
002972	轨交设备Ⅲ
002973	固废治理
002975	工控设备
002976	消费电子零部件及组装
002977	军工电子Ⅲ
002978	其他小金属
002979	机器人
002980	电工仪器仪表
002981	消费电子零部件及组装
002982	肉鸡养殖
002983	LED
002984	轮胎轮毂
002985	航空装备Ⅲ
002986	其他石化
002987	垂直应用软件
002988	铝
002989	装修装饰Ⅲ
002990	其他计算机设备
002991	零食
002992	面板
002993	消费电子零部件及组装
002995	营销代理
002996	铝
002997	其他汽车零部件
002998	涤纶
002999	复合肥
003000	零食
003001	其他专业工程
003002	民爆制品
003003	综合包装
003004	安防设备
003005	IT服务Ⅲ
003006	生活用纸
003007	垂直应用软件
003008	检测服务
003009	航天装备Ⅲ
003010	电商服务
003011	瓷砖地板
003012	瓷砖地板
003013	工程咨询服务Ⅲ
003015	光学元件
003016	非运动服装
003017	无机盐
003018	塑料包装
003019	面板
003020	化学制剂
003021	电机Ⅲ
003022	光伏辅材
003023	厨房小家电
003025	机床工具
003026	半导体材料
003027	大气治理
003028	消费电子零部件及组装
003029	垂直应用软件
003030	其他农产品加工
003031	通信终端及配件
003032	培训教育
003033	摩托车
003035	电能综合服务
003036	纺织服装设备
003037	管材
003038	铝
003039	水务及水治理
003040	通信终端及配件
003041	家纺
003042	农药
003043	半导体设备
003816	核力发电
300001	输变电设备
300002	游戏Ⅲ
300003	医疗耗材
300004	其他专用设备
300005	运动服装
300006	化学制剂
300007	仪器仪表
300008	航海装备Ⅲ
300009	其他生物制品
300010	培训教育
300011	轨交设备Ⅲ
300012	检测服务
300013	中间产品及消费品供应链服务
300014	锂电池
300015	医院
300016	化学制剂
300017	IT服务Ⅲ
300018	电网自动化设备
300019	有机硅
300020	IT服务Ⅲ
300021	农业综合Ⅲ
300022	专业连锁Ⅲ
300023	金融控股
300024	机器人
300025	通信工程及服务
300026	中药Ⅲ
300027	影视动漫制作
300029	光伏加工设备
300030	医疗设备
300031	游戏Ⅲ
300032	消费电子零部件及组装
300033	垂直应用软件
300034	航空装备Ⅲ
300035	电池化学品
300036	横向通用软件
300037	电池化学品
300038	营销代理
300039	中药Ⅲ
300040	电网自动化设备
300041	有机硅
300042	其他计算机设备
300043	游戏Ⅲ
300044	IT服务Ⅲ
300045	军工电子Ⅲ
300046	分立器件
300047	垂直应用软件
300048	工控设备
300049	医疗设备
300050	通信工程及服务
300051	游戏Ⅲ
300052	游戏Ⅲ
300053	数字芯片设计
300054	电子化学品Ⅲ
300055	水务及水治理
300056	大气治理
300057	铝
300058	营销代理
300059	证券Ⅲ
300061	营销代理
300062	输变电设备
300063	营销代理
300064	磨具磨料
300065	航海装备Ⅲ
300066	仪器仪表
300067	纺织化学制品
300068	蓄电池及其他电池
300069	线缆部件及其他
300070	水务及水治理
300071	营销代理
300072	大气治理
300073	电池化学品
300074	垂直应用软件
300075	垂直应用软件
300076	面板
300077	数字芯片设计
300078	IT服务Ⅲ
300079	IT服务Ⅲ
300080	磨具磨料
300081	通信应用增值服务
300082	其他化学原料
300083	工控设备
300084	能源及重型设备
300085	垂直应用软件
300086	化学制剂
300087	种子
300088	面板
300089	培训教育
300091	其他通用设备
300092	金属制品
300093	玻璃制造
300094	水产养殖
300095	金属制品
300096	IT服务Ⅲ
300097	其他自动化设备
300098	垂直应用软件
300099	能源及重型设备
300100	车身附件及饰件
300101	军工电子Ⅲ
300102	LED
300103	其他专用设备
300105	火电设备
300106	乳品
300107	纺织化学制品
300108	中药Ⅲ
300109	其他化学制品
300110	化学制剂
300111	光伏电池组件
300112	仪器仪表
300113	游戏Ⅲ
300114	军工电子Ⅲ
300115	消费电子零部件及组装
300116	锂电池
300117	其他专业工程
300118	光伏电池组件
300119	动物保健Ⅲ
300120	面板
300121	橡胶助剂
300122	疫苗
300123	军工电子Ⅲ
300124	工控设备
300125	光伏发电
300126	其他通用设备
300127	磁性材料
300128	面板
300129	风电零部件
300130	其他计算机设备
300131	消费电子零部件及组装
300132	化妆品制造及其他
300133	影视动漫制作
300134	通信网络设备及器件
300135	其他石化
300136	消费电子零部件及组装
300137	环保设备Ⅲ
300138	其他农产品加工
300139	光伏发电
300140	环保设备Ⅲ
300141	配电设备
300142	疫苗
300143	医院
300144	人工景区
300145	其他通用设备
300146	保健品
300147	中药Ⅲ
300148	游戏Ⅲ
300149	医疗研发外包
300150	IT服务Ⅲ
300151	其他专用设备
300152	综合环境治理
300153	其他能源设备Ⅲ
300154	其他通用设备
300155	安防设备
300157	油气及炼化工程
300158	化学制剂
300159	航空装备Ⅲ
300160	家电零部件Ⅲ
300161	机床工具
300162	LED
300163	其他化学制品
300164	油气及炼化工程
300165	仪器仪表
300166	IT服务Ⅲ
300167	IT服务Ⅲ
300168	IT服务Ⅲ
300169	其他化学制品
300170	IT服务Ⅲ
300171	医疗设备
300172	水务及水治理
300173	工控设备
300174	其他化学制品
300175	果蔬加工
300176	底盘与发动机系统
300177	军工电子Ⅲ
300178	旅游综合
300179	磨具磨料
300180	其他塑料制品
300181	中药Ⅲ
300182	影视动漫制作
300183	其他通信设备
300184	其他电子Ⅲ
300185	风电零部件
300187	固废治理
300188	垂直应用软件
300189	种子
300190	综合环境治理
300191	油气及炼化工程
300192	培训教育
300193	其他通用设备
300194	化学制剂
300195	印刷包装机械
300196	玻纤制造
300197	园林工程
300198	管材
300199	化学制剂
300200	聚氨酯
300201	工程机械整机
300202	其他计算机设备
300203	综合环境治理
300204	其他生物制品
300205	通信终端及配件
300206	医疗设备
300207	锂电池
300208	综合Ⅲ
300209	垂直应用软件
300210	环保设备Ⅲ
300211	通信工程及服务
300212	IT服务Ⅲ
300213	其他通信设备
300214	其他塑料制品
300215	检测服务
300217	家电零部件Ⅲ
300218	其他塑料制品
300219	LED
300220	激光设备
300221	改性塑料
300222	电网自动化设备
300223	数字芯片设计
300224	磁性材料
300225	涂料油墨
300226	垂直应用软件
300227	激光设备
300228	金属制品
300229	垂直应用软件
300230	其他塑料制品
300231	IT服务Ⅲ
300232	LED
300233	化学制剂
300234	其他建材Ⅲ
300235	垂直应用软件
300236	电子化学品Ⅲ
300237	园林工程
300238	医疗耗材
300239	其他生物制品
300240	中间产品及消费品供应链服务
300241	LED
300242	营销代理
300243	其他塑料制品
300244	诊断服务
300245	IT服务Ⅲ
300246	医疗设备
300247	其他家电Ⅲ
300248	其他计算机设备
300249	其他计算机设备
300250	IT服务Ⅲ
300251	影视动漫制作
300252	军工电子Ⅲ
300253	垂直应用软件
300254	化学制剂
300255	化学制剂
300256	消费电子零部件及组装
300257	其他通用设备
300258	底盘与发动机系统
300259	仪器仪表
300260	金属制品
300261	农药
300262	水务及水治理
300263	其他通用设备
300264	IT服务Ⅲ
300265	线缆部件及其他
300266	水务及水治理
300267	原料药
300268	其他农产品加工
300269	营销代理
300270	安防设备
300271	IT服务Ⅲ
300272	厨房小家电
300273	医疗设备
300274	逆变器
300275	能源及重型设备
300276	机器人
300277	IT服务Ⅲ
300278	工控设备
300279	消费电子零部件及组装
300280	广告媒体
300281	其他专用设备
300282	教育运营及其他
300283	配电设备
300284	工程咨询服务Ⅲ
300285	其他化学制品
300286	电工仪器仪表
300287	IT服务Ⅲ
300288	IT服务Ⅲ
300289	体外诊断
300290	IT服务Ⅲ
300291	影视动漫制作
300292	通信应用增值服务
300293	其他专用设备
300294	血液制品
300295	门户网站
300296	LED
300297	IT服务Ⅲ
300298	医疗设备
300299	游戏Ⅲ
300300	IT服务Ⅲ
300301	LED
300302	其他计算机设备
300303	LED
300304	汽车电子电气系统
300305	膜材料
300306	仪器仪表
300307	纺织服装设备
300308	通信网络设备及器件
300309	资产管理
300310	通信工程及服务
300311	横向通用软件
300312	通信网络设备及器件
300313	其他养殖
300314	医疗设备
300315	游戏Ⅲ
300316	光伏加工设备
300317	光伏发电
300318	体外诊断
300319	被动元件
300320	其他橡胶制品
300321	聚氨酯
300322	消费电子零部件及组装
300323	LED
300324	其他计算机设备
300325	其他塑料制品
300326	医疗耗材
300327	数字芯片设计
300328	其他小金属
300329	娱乐用品
300330	其他计算机设备
300331	面板
300332	燃气Ⅲ
300333	其他计算机设备
300334	水务及水治理
300335	热力服务
300336	广告媒体
300337	铝
300338	培训教育
300339	IT服务Ⅲ
300340	电池化学品
300341	输变电设备
300342	家电零部件Ⅲ
300343	营销代理
300344	垂直应用软件
300345	磨具磨料
300346	电子化学品Ⅲ
300347	医疗研发外包
300348	垂直应用软件
300349	仪器仪表
300350	中间产品及消费品供应链服务
300351	轨交设备Ⅲ
300352	垂直应用软件
300353	其他通信设备
300354	仪器仪表
300355	园林工程
300356	电工仪器仪表
300357	其他生物制品
300358	医疗设备
300359	培训教育
300360	电工仪器仪表
300362	水务及水治理
300363	医疗研发外包
300364	大众出版
300365	垂直应用软件
300366	垂直应用软件
300367	安防设备
300368	其他计算机设备
300369	横向通用软件
300370	仪器仪表
300371	仪器仪表
300373	分立器件
300374	耐火材料
300375	底盘与发动机系统
300376	其他能源设备Ⅲ
300377	垂直应用软件
300378	横向通用软件
300379	垂直应用软件
300380	垂直应用软件
300381	原料药
300382	其他专用设备
300383	IT服务Ⅲ
300384	化学工程
300385	大气治理
300386	其他计算机设备
300387	复合肥
300388	水务及水治理
300389	LED
300390	其他电子Ⅲ
300391	底盘与发动机系统
300392	营销代理
300393	光伏电池组件
300394	通信网络设备及器件
300395	非金属材料Ⅲ
300396	体外诊断
300397	航空装备Ⅲ
300398	电子化学品Ⅲ
300399	IT服务Ⅲ
300400	其他自动化设备
300401	原料药
300402	金属制品
300403	家电零部件Ⅲ
300404	医疗研发外包
300405	其他化学制品
300406	体外诊断
300407	电网自动化设备
300408	被动元件
300409	电池化学品
300410	仪器仪表
300411	其他专用设备
300412	其他专用设备
300413	视频媒体
300414	其他通信设备
300415	其他专用设备
300416	仪器仪表
300417	仪器仪表
300418	游戏Ⅲ
300419	IT服务Ⅲ
300420	其他通用设备
300421	金属制品
300422	水务及水治理
300423	输变电设备
300424	航空装备Ⅲ
300425	水务及水治理
300426	影视动漫制作
300427	电网自动化设备
300428	轮胎轮毂
300429	电子化学品Ⅲ
300430	其他通用设备
300432	底盘与发动机系统
300433	消费电子零部件及组装
300434	化学制剂
300435	燃气Ⅲ
300436	化学制剂
300437	水务及水治理
300438	锂电池
300439	体外诊断
300440	IT服务Ⅲ
300441	其他通用设备
300442	印刷包装机械
300443	风电零部件
300444	输变电设备
300445	仪器仪表
300446	电子化学品Ⅲ
300447	军工电子Ⅲ
300448	IT服务Ⅲ
300449	安防设备
300450	锂电专用设备
300451	垂直应用软件
300452	原料药
300453	医疗耗材
300454	横向通用软件
300455	其他计算机设备
300456	集成电路制造
300457	锂电专用设备
300458	数字芯片设计
300459	游戏Ⅲ
300460	被动元件
300461	其他自动化设备
300462	其他计算机设备
300463	体外诊断
300464	跨境电商
300465	垂直应用软件
300466	电工仪器仪表
300467	游戏Ⅲ
300468	垂直应用软件
300469	垂直应用软件
300470	其他通用设备
300471	其他专用设备
300472	其他专用设备
300473	其他汽车零部件
300474	军工电子Ⅲ
300475	家电零部件Ⅲ
300476	印制电路板
300477	输变电设备
300478	改性塑料
300479	其他计算机设备
300480	能源及重型设备
300481	电子化学品Ⅲ
300482	体外诊断
300483	燃气Ⅲ
300484	工控设备
300485	其他生物制品
300486	其他自动化设备
300487	合成树脂
300488	金属制品
300489	铝
300490	电网自动化设备
300491	其他能源设备Ⅲ
300492	工程咨询服务Ⅲ
300493	其他电子Ⅲ
300494	游戏Ⅲ
300495	园林工程
300496	IT服务Ⅲ
300497	原料药
300498	生猪养殖
300499	其他专用设备
300500	工程咨询服务Ⅲ
300501	综合包装
300502	通信网络设备及器件
300503	其他通用设备
300504	通信终端及配件
300505	磷肥及磷化工
300506	装修装饰Ⅲ
300507	底盘与发动机系统
300508	其他计算机设备
300509	印刷包装机械
300510	电网自动化设备
300511	食用菌
300512	印刷包装机械
300513	通信工程及服务
300514	电工仪器仪表
300515	仪器仪表
300516	其他电子Ⅲ
300517	钢结构
300518	游戏Ⅲ
300519	中药Ⅲ
300520	垂直应用软件
300521	印刷包装机械
300522	涂料油墨
300523	IT服务Ⅲ
300525	垂直应用软件
300526	鞋帽及其他
300527	地面兵装Ⅲ
300528	院线
300529	医疗耗材
300530	其他化学制品
300531	其他计算机设备
300532	IT服务Ⅲ
300533	游戏Ⅲ
300534	中药Ⅲ
300535	其他化学制品
300536	园林工程
300537	电子化学品Ⅲ
300538	改性塑料
300539	其他塑料制品
300540	其他专用设备
300541	IT服务Ⅲ
300542	垂直应用软件
300543	消费电子零部件及组装
300545	面板
300546	其他计算机设备
300547	底盘与发动机系统
300548	通信网络设备及器件
300549	其他专用设备
300550	垂直应用软件
300551	其他计算机设备
300552	其他计算机设备
300553	仪器仪表
300554	磨具磨料
300555	通信终端及配件
300556	垂直应用软件
300557	仪器仪表
300558	化学制剂
300559	垂直应用软件
300560	通信工程及服务
300561	垂直应用软件
300562	医疗设备
300563	通信线缆及配套
300564	工程咨询服务Ⅲ
300565	通信网络设备及器件
300566	光学元件
300567	仪器仪表
300568	电池化学品
300569	风电零部件
300570	通信网络设备及器件
300571	通信应用增值服务
300572	检测服务
300573	化学制剂
300575	农药
300576	电子化学品Ⅲ
300577	鞋帽及其他
300578	通信应用增值服务
300579	垂直应用软件
300580	底盘与发动机系统
300581	航空装备Ⅲ
300582	LED
300583	原料药
300584	化学制剂
300585	底盘与发动机系统
300586	改性塑料
300587	其他橡胶制品
300588	安防设备
300589	航海装备Ⅲ
300590	通信终端及配件
300591	鞋帽及其他
300592	装修装饰Ⅲ
300593	其他能源设备Ⅲ
300594	轨交设备Ⅲ
300595	医疗耗材
300596	其他塑料制品
300597	通信工程及服务
300598	垂直应用软件
300599	管材
300600	航海装备Ⅲ
300601	疫苗
300602	消费电子零部件及组装
300603	通信应用增值服务
300604	半导体设备
300605	垂直应用软件
300606	磨具磨料
300607	机器人
300608	垂直应用软件
300609	IT服务Ⅲ
300610	其他塑料制品
300611	底盘与发动机系统
300612	营销代理
300613	数字芯片设计
300614	固废治理
300615	通信终端及配件
300616	定制家居
300617	线缆部件及其他
300618	钴
300619	锂电专用设备
300620	通信网络设备及器件
300621	装修装饰Ⅲ
300622	专业连锁Ⅲ
300623	分立器件
300624	横向通用软件
300625	照明设备Ⅲ
300626	电机Ⅲ
300627	军工电子Ⅲ
300628	通信终端及配件
300629	磨具磨料
300630	化学制剂
300631	环保设备Ⅲ
300632	LED
300633	医疗设备
300634	IT服务Ⅲ
300635	工程咨询服务Ⅲ
300636	原料药
300637	电子化学品Ⅲ
300638	通信终端及配件
300639	体外诊断
300640	其他家居用品
300641	其他化学制品
300642	体外诊断
300643	其他汽车零部件
300644	改性塑料
300645	其他计算机设备
300647	消费电子零部件及组装
300648	锂电专用设备
300649	园林工程
300650	LED
300651	体育Ⅲ
300652	轮胎轮毂
300653	医疗耗材
300654	教育出版
300655	电子化学品Ⅲ
300656	其他电子Ⅲ
300657	印制电路板
300658	生活用纸
300659	其他计算机设备
300660	电机Ⅲ
300661	模拟芯片设计
300662	人力资源服务
300663	垂直应用软件
300664	水务及水治理
300665	涂料油墨
300666	半导体材料
300667	仪器仪表
300668	工程咨询服务Ⅲ
300669	楼宇设备
300670	配电设备
300671	模拟芯片设计
300672	数字芯片设计
300673	宠物食品
300674	IT服务Ⅲ
300675	工程咨询服务Ⅲ
300676	体外诊断
300677	医疗耗材
300678	IT服务Ⅲ
300679	消费电子零部件及组装
300680	底盘与发动机系统
300681	汽车电子电气系统
300682	IT服务Ⅲ
300683	其他生物制品
300684	消费电子零部件及组装
300685	体外诊断
300686	消费电子零部件及组装
300687	IT服务Ⅲ
300688	培训教育
300689	通信终端及配件
300690	风电零部件
300691	安防设备
300692	水务及水治理
300693	其他能源设备Ⅲ
300694	底盘与发动机系统
300695	轮胎轮毂
300696	航空装备Ⅲ
300697	铜
300698	通信网络设备及器件
300699	航空装备Ⅲ
300700	磨具磨料
300701	光学元件
300702	原料药
300703	文化用品
300705	化学制剂
300706	半导体材料
300707	其他汽车零部件
300708	LED
300709	消费电子零部件及组装
300710	通信网络设备及器件
300711	其他通信设备
300712	其他专业工程
300713	其他能源设备Ⅲ
300715	防水材料
300716	改性塑料
300717	其他塑料制品
300718	工程机械器件
300719	航空装备Ⅲ
300720	仪器仪表
300721	其他化学制品
300722	航天装备Ⅲ
300723	化学制剂
300724	光伏加工设备
300725	医疗研发外包
300726	军工电子Ⅲ
300727	有机硅
300729	其他家居用品
300730	垂直应用软件
300731	其他橡胶制品
300732	工程咨询服务Ⅲ
300733	底盘与发动机系统
300735	消费电子零部件及组装
300736	其他电子Ⅲ
300737	防水材料
300738	IT服务Ⅲ
300739	印制电路板
300740	品牌化妆品
300741	食品及饲料添加剂
300742	底盘与发动机系统
300743	其他计算机设备
300745	其他汽车零部件
300746	工程咨询服务Ⅲ
300747	激光设备
300748	磁性材料
300749	定制家居
300750	锂电池
300751	光伏加工设备
300752	LED
300753	医疗设备
300755	专业连锁Ⅲ
300756	娱乐用品
300757	其他自动化设备
300758	涂料油墨
300759	医疗研发外包
300760	医疗设备
300761	肉鸡养殖
300762	军工电子Ⅲ
300763	逆变器
300765	原料药
300766	营销代理
300767	其他橡胶制品
300768	横向通用软件
300769	电池化学品
300770	电视广播Ⅲ
300771	其他计算机设备
300772	风电整机
300773	金融信息服务
300775	航空装备Ⅲ
300776	光伏加工设备
300777	航空装备Ⅲ
300778	工程咨询服务Ⅲ
300779	固废治理
300780	金属制品
300781	营销代理
300782	模拟芯片设计
300783	零食
300785	门户网站
300786	环保设备Ⅲ
300787	消费电子零部件及组装
300788	大众出版
300789	其他计算机设备
300790	安防设备
300791	保健品
300792	电商服务
300793	消费电子零部件及组装
300795	会展服务
300796	农药
300797	综合Ⅲ
300798	纺织化学制品
300799	横向通用软件
300800	环保设备Ⅲ
300801	其他化学制品
300802	其他自动化设备
300803	垂直应用软件
300805	营销代理
300806	膜材料
300807	其他计算机设备
300808	LED
300809	机床工具
300810	航海装备Ⅲ
300811	磁性材料
300812	半导体设备
300813	其他专用设备
300815	固废治理
300816	其他汽车零部件
300817	金属制品
300818	磨具磨料
300819	其他纺织
300820	其他能源设备Ⅲ
300821	有机硅
300822	消费电子零部件及组装
300823	其他专用设备
300824	厨房小家电
300825	汽车综合服务
300826	工程咨询服务Ⅲ
300827	逆变器
300828	金属制品
300829	食品及饲料添加剂
300830	垂直应用软件
300831	分立器件
300832	体外诊断
300833	其他专用设备
300835	磁性材料
300836	其他专用设备
300837	能源及重型设备
300838	金属制品
300839	其他石化
300840	非运动服装
300841	疫苗
300842	光伏辅材
300843	消费电子零部件及组装
300845	其他计算机设备
300846	IT服务Ⅲ
300847	其他化学制品
300848	聚氨酯
300849	化妆品制造及其他
300850	风电零部件
300851	轨交设备Ⅲ
300852	印制电路板
300853	机器人
300855	其他金属新材料
300856	化妆品制造及其他
300857	消费电子零部件及组装
300858	食品及饲料添加剂
300859	自然景区
300860	会展服务
300861	磨具磨料
300862	仪器仪表
300863	汽车电子电气系统
300864	综合环境治理
300865	能源及重型设备
300866	品牌消费电子
300867	固废治理
300868	其他电子Ⅲ
300869	医疗设备
300870	其他能源设备Ⅲ
300871	动物保健Ⅲ
300872	IT服务Ⅲ
300873	中间产品及消费品供应链服务
300875	地面兵装Ⅲ
300876	其他化学纤维
300877	其他纺织
300878	中药Ⅲ
300879	其他专用设备
300880	电工仪器仪表
300881	特钢Ⅲ
300882	电工仪器仪表
300883	纸包装
300884	安防设备
300885	金属制品
300886	化妆品制造及其他
300887	检测服务
300888	生活用纸
300889	LED
300890	电池化学品
300891	钛白粉
300892	贸易Ⅲ
300893	其他汽车零部件
300894	厨房电器
300895	IT服务Ⅲ
300896	医美耗材
300897	仪器仪表
300898	乳品
300899	水务及水治理
300900	航空装备Ⅲ
300901	非运动服装
300902	其他专用设备
300903	印制电路板
300905	纺织化学制品
300906	仪器仪表
300907	电机Ⅲ
300908	调味发酵品Ⅲ
300909	面板
300910	其他化学制品
300911	厨房电器
300912	其他汽车零部件
300913	通信线缆及配套
300915	乳品
300916	消费电子零部件及组装
300917	物业管理
300918	其他纺织
300919	电池化学品
300920	其他塑料制品
300921	通信应用增值服务
300922	地面兵装Ⅲ
300923	轨交设备Ⅲ
300925	垂直应用软件
300926	其他汽车零部件
300927	其他化学原料
300928	汽车电子电气系统
300929	水务及水治理
300930	其他金属新材料
300931	楼宇设备
300932	配电设备
300933	线缆部件及其他
300935	垂直应用软件
300936	印制电路板
300937	医药流通
300938	检测服务
300939	面板
300940	LED
300941	其他计算机设备
300942	体外诊断
300943	金属制品
300945	钟表珠宝
300946	金属制品
300947	商业物业经营
300948	园林工程
300949	园林工程
300950	能源及重型设备
300951	消费电子零部件及组装
300952	鞋帽及其他
300953	金属制品
300955	化妆品制造及其他
300956	消费电子零部件及组装
300957	品牌化妆品
300958	综合环境治理
300959	通信应用增值服务
300960	轨交设备Ⅲ
300961	水务及水治理
300962	其他专业服务
300963	其他金属新材料
300965	航空装备Ⅲ
300966	原料药
300967	肉鸡养殖
300968	消费电子零部件及组装
300969	车身附件及饰件
300970	食用菌
300971	其他专用设备
300972	食用菌
300973	烘焙食品
300975	其他电子Ⅲ
300976	消费电子零部件及组装
300977	工程咨询服务Ⅲ
300978	车身附件及饰件
300979	纺织鞋类制造
300980	其他塑料制品
300981	医疗耗材
300982	基建市政工程
300983	工程咨询服务Ⅲ
300984	其他通用设备
300985	金属制品
300986	铝
300987	门户网站
300988	其他专用设备
300989	工程咨询服务Ⅲ
300990	制冷空调设备
300991	其他电子Ⅲ
300992	其他通用设备
300993	其他家居用品
300995	改性塑料
300996	垂直应用软件
300997	软饮料
300998	其他汽车零部件
300999	粮油加工
301000	其他汽车零部件
301001	电商服务
301002	输变电设备
301003	改性塑料
301004	其他家居用品
301005	其他汽车零部件
301006	仪器仪表
301007	底盘与发动机系统
301008	家电零部件Ⅲ
301009	生活用纸
301010	其他建材Ⅲ
301011	其他专用设备
301012	输变电设备
301013	其他专用设备
301015	医药流通
301016	轨交设备Ⅲ
301017	线下药店
301018	制冷空调设备
301019	其他塑料制品
301020	底盘与发动机系统
301021	激光设备
301022	其他汽车零部件
301023	电机Ⅲ
301024	工程咨询服务Ⅲ
301025	大众出版
301026	其他小金属
301027	工程咨询服务Ⅲ
301028	其他通用设备
301029	其他自动化设备
301030	环保设备Ⅲ
301031	其他电子Ⅲ
301032	其他通用设备
301033	医疗耗材
301035	农药
301036	涂料油墨
301037	涂料油墨
301039	商用载货车
600000	股份制银行Ⅲ
600004	机场
600006	商用载货车
600007	商业地产
600008	水务及水治理
600009	机场
600010	板材
600011	火力发电
600012	高速公路
600015	股份制银行Ⅲ
600016	股份制银行Ⅲ
600017	港口
600018	港口
600019	板材
600020	高速公路
600021	火力发电
600022	板材
600023	火力发电
600025	水力发电
600026	航运
600027	火力发电
600028	炼油化工
600029	航空运输
600030	证券Ⅲ
600031	工程机械整机
600032	光伏发电
600033	高速公路
600035	高速公路
600036	股份制银行Ⅲ
600037	电视广播Ⅲ
600038	航空装备Ⅲ
600039	基建市政工程
600048	住宅开发
600050	电信运营商
600051	综合Ⅲ
600052	影视动漫制作
600053	资产管理
600054	自然景区
600055	医疗设备
600056	医药流通
600057	原材料供应链服务
600058	贸易Ⅲ
600059	其他酒类
600060	彩电
600061	金融控股
600062	化学制剂
600063	其他化学纤维
600064	住宅开发
600066	商用载客车
600067	住宅开发
600068	基建市政工程
600070	综合Ⅲ
600071	光学元件
600072	航海装备Ⅲ
600073	肉制品
600075	氯碱
600076	瓷砖地板
600077	住宅开发
600078	磷肥及磷化工
600079	化学制剂
600080	中药Ⅲ
600081	车身附件及饰件
600082	产业地产
600083	综合Ⅲ
600084	其他酒类
600085	中药Ⅲ
600086	钟表珠宝
600088	营销代理
600089	输变电设备
600090	医药流通
600091	氯碱
600093	其他多元金融
600094	住宅开发
600095	证券Ⅲ
600096	磷肥及磷化工
600097	海洋捕捞
600098	火力发电
600099	其他运输设备
600100	其他计算机设备
600101	电能综合服务
600103	特种纸
600104	综合乘用车
600105	通信线缆及配套
600106	高速公路
600107	非运动服装
600108	其他种植业
600109	证券Ⅲ
600110	铜
600111	稀土
600112	输变电设备
600113	商业物业经营
600114	金属制品
600115	航空运输
600116	电能综合服务
600117	特钢Ⅲ
600118	航天装备Ⅲ
600119	跨境物流
600120	金融控股
600121	动力煤
600122	专业连锁Ⅲ
600123	焦煤
600125	铁路运输
600126	板材
600127	粮油加工
600128	贸易Ⅲ
600129	中药Ⅲ
600130	消费电子零部件及组装
600131	IT服务Ⅲ
600132	啤酒
600133	基建市政工程
600135	膜材料
600136	体育Ⅲ
600137	鞋帽及其他
600138	人工景区
600139	租赁
600141	磷肥及磷化工
600143	改性塑料
600145	贸易Ⅲ
600146	非运动服装
600148	底盘与发动机系统
600149	热力服务
600150	航海装备Ⅲ
600151	光伏电池组件
600152	锂电池
600153	原材料供应链服务
600155	证券Ⅲ
600156	其他纺织
600157	焦煤
600158	体育Ⅲ
600159	住宅开发
600160	氟化工
600161	血液制品
600162	住宅开发
600163	风力发电
600165	其他化学制品
600166	商用载货车
600167	热力服务
600168	水务及水治理
600169	能源及重型设备
600170	房屋建设Ⅲ
600171	模拟芯片设计
600172	磨具磨料
600173	住宅开发
600176	玻纤制造
600177	非运动服装
600178	底盘与发动机系统
600179	公路货运
600180	原材料供应链服务
600182	轮胎轮毂
600183	印制电路板
600184	地面兵装Ⅲ
600185	住宅开发
600186	调味发酵品Ⅲ
600187	水务及水治理
600188	动力煤
600189	软饮料
600190	港口
600191	其他农产品加工
600192	输变电设备
600193	装修装饰Ⅲ
600195	动物保健Ⅲ
600196	化学制剂
600197	白酒Ⅲ
600198	数字芯片设计
600199	白酒Ⅲ
600200	化学制剂
600201	动物保健Ⅲ
600202	火电设备
600203	消费电子零部件及组装
600206	半导体材料
600207	光伏辅材
600208	住宅开发
600209	装修装饰Ⅲ
600210	塑料包装
600211	中药Ⅲ
600212	综合Ⅲ
600213	商用载客车
600215	住宅开发
600216	原料药
600217	固废治理
600218	底盘与发动机系统
600219	铝
600220	其他纺织
600221	航空运输
600222	中药Ⅲ
600223	住宅开发
600225	住宅开发
600226	游戏Ⅲ
600227	化学制剂
600228	其他化学制品
600229	大众出版
600230	聚氨酯
600231	长材
600232	纺织服装设备
600233	快递
600234	综合Ⅲ
600235	特种纸
600236	水力发电
600237	被动元件
600238	其他酒类
600239	住宅开发
600241	蓄电池及其他电池
600242	营销代理
600243	其他通用设备
600246	住宅开发
600247	商业物业经营
600248	房屋建设Ⅲ
600249	洗护用品
600250	贸易Ⅲ
600251	果蔬加工
600252	中药Ⅲ
600255	其他金属新材料
600256	油品石化贸易
600257	水产养殖
600258	酒店
600259	稀土
600260	其他通信设备
600261	照明设备Ⅲ
600262	能源及重型设备
600265	林业Ⅲ
600266	住宅开发
600267	原料药
600268	电网自动化设备
600269	高速公路
600271	IT服务Ⅲ
600272	医药流通
600273	其他化学制品
600275	水产养殖
600276	化学制剂
600277	氯碱
600278	贸易Ⅲ
600279	港口
600280	百货
600281	其他小金属
600282	板材
600283	水务及水治理
600284	基建市政工程
600285	中药Ⅲ
600287	贸易Ⅲ
600288	其他电子Ⅲ
600289	通信工程及服务
600290	配电设备
600291	保险Ⅲ
600292	大气治理
600293	玻璃制造
600295	冶钢辅料
600297	汽车经销商
600298	调味发酵品Ⅲ
600299	食品及饲料添加剂
600300	软饮料
600301	贸易Ⅲ
600302	纺织服装设备
600303	商用载客车
600305	调味发酵品Ⅲ
600306	百货
600307	板材
600308	大宗用纸
600309	聚氨酯
600310	电能综合服务
600311	黄金
600312	输变电设备
600313	种子
600315	品牌化妆品
600316	航空装备Ⅲ
600318	金融控股
600319	氯碱
